Ch	Time	ch[0]	ch[1]	ch[2]	ch[3]	ch[4]	ch[5]	ch[6]	ch[7]	ch[8]	ch[9]	ch[10]	ch[11]	ch[12]	ch[13]	ch[14]	ch[15]
ch1:	14:36:51	13.7	8.7	1.75	-8.4	-14.5	-18.4	-18.55	-17.35	-16.0	-17.65	-21.0	-24.35	-23.75	-17.2	-12.25	-6.8
ch1:	14:36:54	-1.15	0.95	4.6	7.55	5.35	-6.85	-17.85	-21.05	-13.45	-3.2	0.85	0.0	-3.95	-10.65	-14.4	-5.3
ch1:	14:36:54	5.1	10.4	9.2	6.9	2.0	-0.1	0.55	3.15	3.45	2.95	-0.4	-7.55	-11.4	-9.8	-9.15	-12.65
ch1:	14:36:54	-11.2	-6.3	-0.25	2.6	4.0	2.05	1.1	3.1	8.9	12.3	10.6	6.95	2.95	1.5	5.05	14.0
ch1:	14:36:54	17.7	17.7	14.95	12.4	6.1	-2.5	-10.2	-8.9	-3.25	3.4	7.5	6.0	2.45	0.25	0.8	-3.35
ch1:	14:36:54	-14.95	-30.15	-35.15	-32.9	-27.55	-23.35	-18.1	-14.0	-9.85	-10.1	-14.45	-19.0	-23.6	-29.85	-37.9	-43.7
ch1:	14:36:54	-49.35	-52.0	-51.2	-46.25	-43.7	-42.0	-44.35	-45.9	-41.15	-33.4	-30.8	-31.3	-27.2	-23.45	-24.0	-28.5
ch1:	14:36:54	-28.35	-25.7	-20.35	-16.2	-12.05	-15.1	-17.45	-16.0	-14.65	-23.35	-40.7	-55.0	-57.35	-49.5	-37.25	-23.35
ch1:	14:36:54	-14.5	-7.9	-6.95	-17.5	-42.15	-63.05	-63.95	-43.3	-21.1	-7.4	0.2	-1.25	-10.95	-21.15	-25.8	-25.45
ch1:	14:36:54	-14.3	-2.8	6.15	8.2	3.3	-9.55	-20.45	-30.15	-35.3	-35.6	-30.8	-21.85	-13.95	-9.6	-6.75	-4.55
ch1:	14:36:54	-6.4	-6.85	-11.65	-19.5	-22.5	-15.25	-5.3	3.35	7.0	9.8	12.75	13.05	13.5	11.75	7.95	3.2
ch1:	14:36:54	2.2	1.3	4.65	7.3	13.6	19.65	22.25	18.1	11.2	-0.5	-8.3	-7.1	-3.85	-1.1	-0.65	-1.3
ch1:	14:36:54	-0.55	2.0	-3.5	-13.55	-23.6	-21.65	-7.95	4.85	10.0	17.2	24.75	26.2	21.1	8.6	-4.3	-14.2
ch1:	14:36:54	-19.8	-19.2	-5.6	7.35	13.7	15.45	20.0	19.05	10.15	-4.4	-18.35	-23.75	-18.0	-10.05	-9.1	-9.8
ch1:	14:36:54	-10.95	-9.4	-8.9	-11.55	-15.15	-10.3	-2.95	3.8	7.85	9.2	10.55	12.1	10.2	1.15	-11.7	-26.55
ch1:	14:36:54	-29.95	-23.2	-11.4	1.65	12.85	14.45	14.15	4.8	-14.0	-28.3	-28.75	-20.5	-8.0	-0.15	-2.0	-5.15
ch1:	14:36:54	-7.65	-6.25	-7.05	-10.0	-13.45	-12.95	-12.15	-10.35	-8.9	-7.1	-8.15	-12.25	-15.9	-21.65	-23.15	-15.85
ch1:	14:36:54	-7.95	-10.1	-13.0	-16.25	-12.6	-2.9	8.05	11.95	11.15	4.1	-7.4	-20.65	-31.95	-39.2	-45.25	-45.85
ch1:	14:36:54	-43.6	-41.65	-43.7	-46.3	-52.55	-57.9	-61.1	-56.7	-51.95	-53.0	-54.5	-51.55	-47.0	-42.05	-37.0	-38.1
ch1:	14:36:54	-39.5	-40.6	-41.05	-43.2	-43.65	-44.9	-43.7	-43.5	-41.55	-39.15	-39.0	-40.55	-40.15	-36.25	-33.3	-32.95
ch1:	14:36:54	-37.7	-38.4	-36.25	-33.05	-32.8	-33.85	-39.4	-42.6	-39.65	-32.7	-27.85	-27.3	-32.1	-33.5	-27.0	-24.75
ch1:	14:36:54	-22.3	-14.35	-10.95	-19.15	-25.1	-25.45	-18.25	-9.9	-7.85	-13.7	-21.5	-25.35	-21.75	-11.4	-1.5	8.55
ch1:	14:36:54	14.95	16.35	10.7	4.9	-2.6	-6.05	-0.7	10.0	17.05	21.55	23.2	23.05	22.35	16.25	10.1	8.45
ch1:	14:36:54	10.4	13.35	20.95	25.2	27.45	26.0	23.7	19.95	17.15	16.85	23.55	28.9	24.25	13.9	5.65	8.25
ch1:	14:36:54	15.9	23.5	29.5	34.2	27.4	14.8	2.9	-1.7	0.35	9.0	18.45	23.35	26.1	27.0	18.15	-0.15
ch1:	14:36:57	18.0	27.85	29.85	19.9	2.75	-9.8	-13.4	-5.65	5.95	18.8	27.9	29.45	23.65	12.1	1.4	-5.2
ch1:	14:36:57	-5.1	-3.8	0.85	6.15	14.15	18.4	13.95	-2.4	-15.95	-18.85	-13.85	-6.65	-2.0	1.35	3.75	5.1
ch1:	14:36:57	5.3	8.0	5.05	0.3	-5.2	-8.0	-6.95	2.8	18.2	34.05	35.15	18.7	1.65	-4.45	2.2	9.5
ch1:	14:36:57	10.2	5.85	5.6	0.8	-7.15	-12.45	-10.65	-10.55	-12.55	-14.3	-11.9	-8.6	-8.9	-12.55	-17.75	-20.05
ch1:	14:36:57	-17.45	-5.8	7.55	17.35	18.55	18.35	15.1	9.3	3.3	3.75	9.35	18.7	27.35	29.65	26.75	20.9
ch1:	14:36:57	14.7	6.45	4.3	10.45	23.3	35.25	45.45	47.5	43.5	34.05	15.9	-5.65	-17.65	-14.25	-0.9	15.85
ch1:	14:36:57	25.65	30.7	29.6	21.85	6.75	-3.05	-2.1	9.1	20.05	30.65	39.55	41.05	33.25	21.85	13.9	14.0
ch1:	14:36:57	21.95	26.15	28.4	28.9	25.7	15.45	8.4	5.85	5.45	3.95	5.6	11.8	15.7	13.7	9.35	9.45
ch1:	14:36:57	12.1	15.5	14.1	12.0	9.45	6.75	-4.7	-16.5	-15.75	-1.4	12.1	19.85	20.55	14.1	5.0	-5.95
ch1:	14:36:57	-14.15	-17.0	-10.15	1.0	10.6	13.85	18.95	16.9	5.8	-3.65	-5.4	-6.45	-9.85	-14.35	-15.7	-13.9
ch1:	14:36:57	-18.15	-20.3	-18.05	-15.65	-17.8	-18.35	-18.15	-11.9	-2.75	4.85	7.0	3.65	-1.65	-4.85	-3.4	-1.9
ch1:	14:36:57	-1.0	-3.1	-5.2	-7.25	-3.65	3.1	8.75	7.65	2.75	-3.65	-5.15	-3.25	0.95	10.3	19.3	22.25
ch1:	14:36:57	18.05	9.6	-3.2	-8.1	-2.7	10.6	22.1	28.55	28.85	28.65	26.25	15.15	-1.25	-9.05	-3.95	5.15
ch1:	14:36:57	18.05	29.0	32.55	24.8	14.0	3.9	3.1	4.85	0.95	-5.95	-5.95	1.1	13.3	24.1	22.25	12.95
ch1:	14:36:57	5.3	-0.2	-7.4	-7.6	-2.65	8.15	16.2	18.4	12.1	3.3	-5.0	-9.85	-8.8	-3.4	-0.65	-5.35
ch1:	14:36:57	-10.5	-14.65	-14.0	-9.5	-0.25	8.0	14.7	14.2	6.4	-7.7	-19.4	-25.05	-27.05	-26.15	-23.6	-19.95
ch1:	14:36:57	-17.75	-15.0	-18.0	-27.4	-39.4	-36.4	-20.15	2.8	26.25	43.05	44.35	40.65	36.55	29.0	25.05	30.5
ch1:	14:36:57	41.3	46.35	47.1	45.1	41.4	30.9	22.85	20.35	20.0	18.9	21.8	27.1	28.6	27.9	27.7	26.3
ch1:	14:36:57	17.05	9.3	7.9	14.4	22.75	33.15	35.7	34.7	33.8	31.15	24.45	22.65	25.3	27.75	31.8	34.65
ch1:	14:36:57	32.35	19.7	3.65	-8.1	-9.2	-5.05	6.4	19.25	28.75	32.15	26.2	10.0	-6.75	-14.25	-12.35	-3.5
ch1:	14:36:57	7.0	16.25	17.5	16.7	16.55	16.0	10.85	6.5	1.75	0.3	2.45	7.1	12.15	15.5	17.25	15.9
ch1:	14:36:57	11.15	2.35	-4.95	-11.1	-14.3	-20.15	-25.15	-25.3	-17.95	-13.4	-12.1	-9.9	-8.35	-9.3	-12.2	-17.65
ch1:	14:36:57	-25.0	-24.4	-18.15	-7.5	3.05	9.15	4.7	-3.5	-12.55	-19.35	-24.35	-23.4	-20.25	-22.65	-24.75	-22.2
ch1:	14:36:57	-21.45	-26.1	-25.8	-23.45	-21.0	-19.75	-12.0	-5.25	-8.3	-18.1	-21.1	-17.2	-8.45	2.5	7.45	5.65
ch1:	14:37:01	-28.5	-13.0	5.8	15.85	15.4	7.35	-1.15	-11.65	-15.8	-13.0	-4.9	2.45	9.05	14.25	14.45	6.75
ch1:	14:37:01	-7.9	-17.45	-13.9	1.65	16.35	25.4	24.75	18.95	13.75	13.65	16.85	18.6	16.0	10.35	7.65	8.9
ch1:	14:37:01	16.3	27.15	38.35	39.15	33.05	23.55	14.5	4.35	-0.45	-1.65	3.85	12.45	18.15	19.95	18.65	15.2
ch1:	14:37:01	7.55	-2.0	-11.9	-13.65	-7.55	2.85	9.0	9.45	3.3	-1.85	-1.6	1.0	4.1	8.45	11.9	10.5
ch1:	14:37:01	8.25	3.8	1.35	-2.55	-5.25	-7.75	-9.6	-14.85	-16.85	-16.95	-12.65	-3.95	4.2	5.2	0.3	-6.7
ch1:	14:37:01	-17.2	-28.45	-34.65	-28.45	-18.6	-9.45	-5.6	-9.25	-20.25	-26.35	-30.25	-42.55	-58.75	-64.95	-56.7	-44.2
ch1:	14:37:01	-37.85	-40.8	-39.8	-34.95	-31.15	-33.75	-35.25	-35.5	-31.45	-28.6	-25.8	-20.65	-13.1	-8.75	-9.3	-10.55
ch1:	14:37:01	-9.65	-4.95	1.8	9.05	6.45	-1.25	-4.5	3.05	10.1	11.05	10.2	10.1	4.15	-0.7	2.7	4.5
ch1:	14:37:01	3.75	0.85	-5.2	-12.15	-8.9	-4.1	-1.15	-2.05	-4.7	-7.85	-9.35	-10.35	-9.7	-9.25	-13.1	-17.4
ch1:	14:37:01	-19.75	-14.95	-7.2	-1.35	-2.6	-6.2	-13.2	-16.4	-16.45	-17.25	-19.05	-14.2	-6.1	0.15	5.15	6.1
ch1:	14:37:01	-1.7	-16.4	-19.55	-9.65	5.55	18.25	27.9	27.6	21.8	12.9	4.65	-3.65	-13.75	-23.85	-23.35	-10.2
ch1:	14:37:01	3.3	9.4	5.7	-0.45	-7.2	-13.9	-24.4	-26.55	-17.75	-7.3	-2.1	3.2	9.35	14.35	16.1	11.2
ch1:	14:37:01	7.1	4.75	3.65	3.4	10.75	17.25	24.5	28.55	26.05	15.15	4.75	-4.4	-5.8	0.25	6.1	12.3
ch1:	14:37:01	15.55	9.7	-2.55	-11.45	-19.95	-24.55	-28.2	-29.95	-28.6	-26.85	-29.5	-30.75	-29.35	-30.4	-33.5	-38.3
ch1:	14:37:01	-39.85	-38.65	-32.45	-27.55	-24.1	-24.8	-26.2	-32.25	-38.1	-43.65	-42.85	-38.3	-32.95	-25.85	-19.3	-18.45
ch1:	14:37:01	-21.4	-24.85	-30.2	-28.05	-16.4	-2.75	0.3	-2.1	-4.85	-6.75	-10.05	-9.1	-5.0	-0.05	6.6	13.7
ch1:	14:37:01	20.8	20.6	15.7	10.05	6.7	3.8	7.1	9.15	10.15	13.35	20.45	23.2	16.8	1.7	-11.85	-16.45
ch1:	14:37:01	-16.95	-14.3	-11.3	-10.3	-16.05	-20.45	-20.65	-15.3	-11.9	-10.85	-11.75	-9.2	-2.6	1.85	0.6	-2.4
ch1:	14:37:01	-1.85	-1.1	2.7	6.6	7.7	4.85	7.3	8.15	3.25	-2.25	0.15	8.8	22.2	31.7	25.2	9.3
ch1:	14:37:01	-3.65	-7.0	-4.8	1.4	4.7	6.15	4.05	2.4	0.65	2.1	2.35	2.85	4.0	3.1	-2.6	-3.85
ch1:	14:37:01	5.95	16.5	19.2	10.55	-0.85	-8.2	-7.35	-7.15	-7.45	-5.7	-1.75	-3.85	-9.2	-10.35	-9.65	-9.55
ch1:	14:37:01	-8.6	-3.95	-2.35	-4.85	-9.85	-5.9	2.55	13.0	15.95	8.85	0.05	2.2	7.9	10.65	10.9	11.9
ch1:	14:37:01	17.25	20.75	23.3	25.0	26.25	24.05	25.3	25.1	22.9	18.35	17.8	23.3	30.6	33.4	30.85	25.3
ch1:	14:37:01	19.85	20.2	22.85	30.5	39.35	47.3	50.7	50.85	43.6	36.55	30.45	26.45	25.6	26.2	25.35	24.15
ch1:	14:37:04	23.65	21.15	19.4	17.2	18.45	20.6	26.35	31.45	33.9	30.1	28.8	33.7	44.25	53.45	51.65	40.9
ch1:	14:37:04	36.1	38.8	33.5	28.25	29.75	29.2	24.1	24.7	21.05	10.9	1.95	0.0	6.65	22.05	33.05	31.3
ch1:	14:37:04	26.05	20.65	11.8	2.5	6.75	17.1	27.45	32.3	31.6	24.5	19.2	15.3	9.25	1.9	0.35	5.25
ch1:	14:37:04	9.3	13.7	19.1	22.9	17.9	13.4	12.4	14.0	16.4	25.05	30.5	30.8	27.35	17.4	3.85	-6.65
ch1:	14:37:04	-15.85	-25.6	-35.65	-50.35	-60.35	-67.05	-67.5	-61.45	-59.7	-66.8	-64.1	-56.55	-53.45	-50.65	-50.7	-49.35
ch1:	14:37:04	-43.0	-43.5	-48.6	-41.3	-35.9	-37.65	-37.95	-29.55	-18.9	-10.45	-8.95	-11.45	-19.55	-24.6	-20.25	-18.35
ch1:	14:37:04	-17.85	-9.65	-1.15	-3.8	-2.95	6.15	12.25	5.3	1.15	4.55	13.25	23.65	28.0	22.55	19.15	21.3
ch1:	14:37:04	22.85	29.5	35.55	29.6	12.9	5.65	12.45	29.65	38.55	31.7	12.15	-1.45	-2.05	8.8	22.0	31.6
ch1:	14:37:04	34.1	27.05	18.45	15.85	22.8	28.8	27.0	11.75	-4.1	-8.6	-2.75	-2.9	-8.9	-10.8	-7.2	-5.85
ch1:	14:37:04	-3.8	-0.75	-7.6	-20.75	-33.8	-38.6	-33.4	-18.4	-7.8	-2.6	-0.5	-1.05	-8.1	-19.55	-29.05	-30.4
ch1:	14:37:04	-21.75	-7.65	7.05	11.85	12.3	10.2	5.45	-3.4	-3.15	5.1	17.05	24.85	30.0	31.5	26.95	15.9
ch1:	14:37:04	4.05	-0.35	6.25	19.2	29.5	37.75	40.4	39.75	28.75	7.75	-5.55	6.15	26.6	43.35	56.0	59.45
ch1:	14:37:04	55.0	45.75	35.4	22.55	8.8	-7.85	-18.0	-24.9	-30.9	-37.1	-37.15	-35.45	-32.45	-32.15	-32.3	-30.65
ch1:	14:37:04	-28.3	-21.7	-10.1	-5.85	-15.3	-20.05	-14.45	-3.8	4.9	12.4	17.6	23.1	26.15	26.6	25.0	20.7
ch1:	14:37:04	17.1	17.05	21.9	25.6	31.75	37.1	38.65	33.95	33.2	31.35	28.0	26.5	30.5	34.25	37.95	42.6
ch1:	14:37:04	43.05	35.3	22.75	14.3	8.8	10.55	10.75	10.9	16.0	27.45	33.2	29.05	15.65	2.05	-7.15	-13.55
ch1:	14:37:04	-14.2	-9.15	-2.0	6.1	17.8	16.5	-2.3	-27.85	-35.25	-23.75	-4.4	8.9	14.35	13.45	10.3	5.9
ch1:	14:37:04	-7.6	-28.75	-41.6	-34.3	-17.45	-3.6	-4.1	-15.8	-26.35	-24.6	-25.1	-31.6	-34.45	-30.45	-25.65	-22.35
ch1:	14:37:04	-21.9	-25.8	-31.3	-38.4	-44.7	-48.25	-40.55	-28.65	-20.55	-18.55	-20.4	-29.1	-37.45	-45.65	-56.65	-68.6
ch1:	14:37:04	-74.75	-68.1	-56.65	-52.45	-54.75	-52.4	-51.35	-51.7	-55.65	-60.65	-65.85	-66.2	-66.65	-65.85	-59.35	-44.75
ch1:	14:37:04	-32.25	-34.5	-44.35	-48.4	-45.25	-47.7	-54.55	-61.95	-61.2	-63.25	-72.95	-75.95	-63.95	-57.05	-62.65	-67.0
ch1:	14:37:04	-62.15	-53.15	-50.45	-49.6	-47.35	-43.45	-40.75	-37.6	-39.5	-37.8	-34.4	-29.35	-23.55	-20.75	-25.6	-27.45
ch1:	14:37:04	-21.95	-16.55	-11.5	-8.3	-8.15	-12.45	-12.75	-8.95	-5.0	-7.3	-12.6	-21.5	-27.55	-23.35	-7.4	7.45
ch1:	14:37:04	12.05	12.4	17.65	27.7	27.45	15.95	6.35	14.75	31.5	41.95	33.95	18.55	14.6	22.85	22.25	11.15
ch1:	14:37:07	3.4	1.1	4.25	12.85	20.05	16.35	15.0	19.45	21.8	15.1	11.2	11.45	14.05	12.65	9.0	8.5
ch1:	14:37:07	9.5	10.95	12.45	13.15	11.25	15.1	15.0	4.85	-11.15	-17.9	-18.65	-19.45	-24.35	-25.95	-29.15	-34.75
ch1:	14:37:07	-32.5	-23.2	-16.35	-15.45	-17.8	-23.6	-25.65	-22.9	-8.7	8.0	12.35	5.05	0.65	-4.2	-10.75	-8.65
ch1:	14:37:07	2.2	6.85	-3.1	-10.2	-3.7	8.9	7.6	-1.15	-5.75	-1.4	-0.6	-6.0	-14.6	-15.15	-7.65	2.15
ch1:	14:37:07	11.95	18.8	14.5	3.05	-1.05	2.75	8.2	7.7	7.8	9.05	8.05	5.35	8.55	10.6	5.85	-5.9
ch1:	14:37:07	-19.7	-27.0	-26.9	-19.85	-12.45	-7.65	-6.0	-1.85	-5.45	-12.65	-20.0	-26.0	-33.8	-38.55	-43.2	-46.8
ch1:	14:37:07	-46.6	-40.05	-30.15	-24.4	-21.4	-18.85	-18.0	-24.4	-30.65	-29.35	-20.25	-15.15	-17.1	-24.05	-26.55	-21.6
ch1:	14:37:07	-19.6	-24.65	-26.6	-18.55	-10.95	-6.3	-10.1	-15.9	-19.6	-21.3	-29.0	-35.9	-40.8	-39.25	-30.9	-22.55
ch1:	14:37:07	-21.85	-25.6	-29.65	-34.65	-35.15	-30.45	-23.3	-20.35	-21.5	-30.2	-35.05	-30.15	-22.05	-22.15	-27.65	-34.5
ch1:	14:37:07	-38.6	-38.2	-38.55	-39.1	-40.8	-43.1	-48.95	-52.15	-48.85	-36.3	-29.4	-28.05	-27.8	-28.6	-31.8	-34.05
ch1:	14:37:07	-40.05	-44.15	-36.7	-26.45	-20.85	-20.5	-22.0	-25.7	-24.75	-22.25	-23.2	-33.6	-45.7	-55.5	-58.4	-55.9
ch1:	14:37:07	-52.55	-47.85	-42.2	-39.2	-40.0	-41.1	-46.4	-51.45	-57.25	-60.7	-60.15	-55.4	-50.5	-43.6	-37.85	-34.25
ch1:	14:37:07	-30.85	-28.8	-27.95	-31.95	-42.05	-55.65	-63.15	-67.6	-63.7	-54.25	-43.35	-39.75	-37.7	-36.15	-33.9	-32.8
ch1:	14:37:07	-29.8	-26.1	-25.95	-28.15	-32.5	-33.95	-31.2	-23.15	-16.4	-7.25	1.7	9.8	14.15	14.35	7.85	-1.4
ch1:	14:37:07	-10.55	-19.3	-23.25	-20.6	-13.05	-7.7	-1.7	-0.25	-2.1	-5.45	-3.05	0.75	8.0	14.1	18.65	21.65
ch1:	14:37:07	21.5	18.3	15.55	14.8	14.75	21.3	30.55	37.0	35.2	29.5	23.5	24.85	32.35	41.15	43.6	42.7
ch1:	14:37:07	43.1	44.0	42.85	39.2	35.7	32.65	33.7	33.5	36.65	41.25	42.95	38.15	35.2	36.35	45.55	53.6
ch1:	14:37:07	49.6	36.75	20.4	10.1	14.6	26.75	31.45	37.95	41.2	32.65	15.1	4.75	6.25	17.75	30.85	45.15
ch1:	14:37:07	52.8	45.65	26.05	1.9	-8.85	0.45	14.2	19.3	22.7	23.05	21.45	16.1	12.65	13.15	14.05	12.45
ch1:	14:37:07	11.25	12.25	16.7	22.65	23.9	25.3	25.15	23.5	21.8	23.25	20.8	16.5	12.5	12.45	12.1	10.15
ch1:	14:37:07	7.65	7.7	8.8	5.7	1.55	-1.8	-0.5	6.6	17.65	21.25	18.65	9.35	1.2	-0.8	2.8	4.5
ch1:	14:37:07	3.55	0.1	-3.4	-7.2	-14.65	-20.0	-23.8	-22.95	-19.0	-9.0	0.2	2.9	-3.65	-7.4	-12.0	-20.25
ch1:	14:37:07	-24.5	-20.2	-12.9	-10.3	-11.85	-12.85	-11.2	-17.1	-25.75	-33.45	-32.6	-24.55	-15.55	-11.55	-6.5	-4.35
ch1:	14:37:07	-6.65	-8.4	-13.35	-25.5	-35.8	-30.9	-17.95	-3.3	3.55	2.7	0.05	3.75	2.8	-3.05	-6.5	-3.25
ch1:	14:37:10	6.0	17.75	23.55	21.65	17.1	10.4	6.3	5.0	7.4	7.15	5.65	5.15	10.45	17.9	26.9	31.85
ch1:	14:37:10	30.5	27.1	25.15	27.9	32.9	40.75	48.15	52.8	51.75	52.85	48.65	38.6	27.55	20.3	12.3	8.4
ch1:	14:37:10	10.3	16.25	24.55	30.0	28.35	20.1	15.1	16.85	25.5	34.2	43.75	47.6	47.6	45.4	42.65	38.1
ch1:	14:37:10	32.5	24.35	19.55	26.15	34.75	37.6	31.75	24.6	18.9	18.05	15.45	16.0	20.7	26.45	27.75	27.05
ch1:	14:37:10	23.7	18.5	14.9	12.15	9.7	8.05	10.9	13.85	15.1	10.8	10.35	13.6	13.1	3.65	-1.2	1.05
ch1:	14:37:10	6.5	14.3	21.2	22.1	18.25	15.65	10.45	3.3	-4.05	-2.7	3.75	11.55	13.8	13.5	14.4	19.8
ch1:	14:37:10	17.95	7.15	-5.95	-21.7	-34.9	-38.8	-34.65	-29.35	-20.95	-14.75	-10.45	-11.2	-18.1	-32.75	-47.1	-57.15
ch1:	14:37:10	-58.5	-51.6	-38.9	-22.9	-12.2	-12.3	-23.0	-33.4	-41.8	-42.9	-35.6	-20.35	-7.15	3.65	3.5	-9.9
ch1:	14:37:10	-22.35	-22.75	-19.05	-15.75	-9.45	-5.1	-1.1	1.75	0.75	-7.25	-14.3	-19.8	-19.4	-14.85	-6.8	-0.7
ch1:	14:37:10	-1.35	-6.4	-8.65	-8.05	-9.5	-8.75	-7.2	-7.65	-14.1	-18.6	-18.85	-11.55	-4.15	0.25	0.4	1.1
ch1:	14:37:10	0.55	-1.9	-5.1	-9.95	-14.8	-15.75	-10.85	-5.3	2.45	7.25	8.55	5.45	5.45	6.9	5.3	-4.95
ch1:	14:37:10	-19.65	-29.55	-32.35	-33.0	-33.6	-28.8	-22.3	-16.0	-14.95	-16.6	-21.95	-25.95	-32.1	-33.05	-25.75	-13.45
ch1:	14:37:10	-5.0	-2.9	-7.4	-14.15	-15.7	-11.4	-4.9	-4.55	-3.95	-3.75	-6.4	-7.8	-2.8	-0.6	1.1	3.5
ch1:	14:37:10	1.55	-2.25	-4.1	-4.9	-3.15	2.0	1.0	-2.25	-5.25	-3.45	-0.1	4.7	4.45	5.5	10.2	14.9
ch1:	14:37:10	14.65	16.1	17.95	16.45	16.25	17.7	22.25	26.5	26.1	22.45	23.05	22.05	22.3	21.7	19.5	19.35
ch1:	14:37:10	21.85	20.1	20.0	26.25	33.35	37.0	35.45	32.45	24.9	16.85	13.1	16.35	20.25	28.0	35.6	40.2
ch1:	14:37:10	42.05	43.4	43.2	44.7	50.5	53.35	52.15	48.75	49.0	49.4	49.9	46.75	43.8	41.1	41.7	41.9
ch1:	14:37:10	43.0	47.85	56.35	61.4	57.65	50.5	45.55	47.6	47.2	42.5	39.0	39.25	35.8	37.0	42.15	43.75
ch1:	14:37:10	42.7	45.35	48.95	47.4	40.6	31.4	29.7	27.75	20.9	14.6	16.2	15.2	13.2	12.2	15.85	21.45
ch1:	14:37:10	26.65	29.85	33.8	36.5	35.0	30.2	20.45	11.25	1.35	-7.55	-12.0	-7.75	-1.45	12.05	26.95	33.0
ch1:	14:37:10	29.3	21.75	11.6	5.15	3.1	-4.25	-8.7	-5.35	-0.45	-0.5	-2.0	-8.15	-10.4	-12.75	-20.35	-27.5
ch1:	14:37:10	-25.45	-20.75	-14.5	-8.65	-9.1	-13.9	-23.0	-33.05	-37.05	-29.8	-20.65	-11.05	-8.45	-14.25	-22.4	-25.95
ch1:	14:37:10	-29.75	-30.5	-25.9	-22.1	-20.35	-21.35	-26.65	-35.8	-41.2	-47.5	-51.7	-48.05	-33.95	-25.1	-22.3	-24.45
ch1:	14:37:10	-30.05	-37.65	-39.55	-37.6	-36.55	-35.8	-37.25	-39.4	-44.95	-50.05	-55.9	-58.7	-55.7	-45.4	-36.05	-28.15
ch1:	14:37:13	-23.7	-26.45	-36.55	-48.0	-54.95	-60.2	-64.5	-69.25	-68.85	-65.5	-57.65	-53.25	-54.35	-60.05	-62.3	-62.6
ch1:	14:37:13	-57.15	-46.75	-38.65	-41.0	-51.0	-57.3	-59.8	-62.25	-65.15	-62.55	-59.85	-55.55	-54.9	-58.55	-64.5	-68.5
ch1:	14:37:13	-73.8	-79.35	-88.4	-101.0	-107.1	-103.75	-97.6	-93.9	-90.7	-90.5	-90.6	-92.5	-91.3	-91.1	-91.75	-92.35
ch1:	14:37:13	-90.65	-89.3	-87.75	-86.05	-84.85	-83.7	-83.2	-82.75	-86.2	-90.35	-92.4	-88.4	-84.6	-79.05	-74.1	-72.55
ch1:	14:37:13	-75.7	-74.6	-68.7	-65.0	-66.35	-69.55	-66.2	-56.75	-45.35	-38.4	-33.6	-35.25	-40.05	-46.45	-49.25	-47.35
ch1:	14:37:13	-38.8	-29.05	-22.3	-18.85	-14.35	-7.85	-5.95	-4.25	-0.25	7.3	11.85	16.25	20.85	30.35	41.4	55.55
ch1:	14:37:13	67.2	73.8	75.15	74.55	72.2	67.45	64.65	63.75	64.1	63.35	66.8	68.95	70.05	70.3	71.2	71.05
ch1:	14:37:13	74.55	79.25	83.1	86.6	87.75	87.0	85.4	84.1	78.7	75.0	74.5	78.3	79.1	78.15	74.6	73.85
ch1:	14:37:13	74.7	78.65	79.9	75.35	70.8	72.6	77.65	77.75	71.25	58.75	51.05	49.9	55.7	64.25	74.2	80.75
ch1:	14:37:13	85.45	84.45	77.8	67.1	49.75	29.75	16.9	16.75	23.2	33.6	36.95	33.8	27.1	22.65	16.85	10.9
ch1:	14:37:13	3.05	-3.6	-8.35	-10.85	-9.7	-5.3	0.9	4.45	4.55	0.85	-0.6	-6.25	-16.7	-31.95	-48.1	-65.15
ch1:	14:37:13	-76.3	-83.8	-89.6	-92.0	-90.35	-91.65	-99.45	-105.85	-109.15	-108.3	-109.15	-109.25	-107.5	-103.85	-106.05	-108.9
ch1:	14:37:13	-110.9	-107.45	-99.45	-95.75	-99.95	-103.5	-105.85	-112.05	-115.2	-117.15	-118.1	-116.2	-108.9	-105.35	-107.1	-116.3
ch1:	14:37:13	-124.9	-125.95	-117.75	-108.95	-104.55	-101.8	-99.45	-97.65	-98.4	-97.55	-96.15	-91.45	-89.05	-88.5	-90.85	-88.75
ch1:	14:37:13	-82.85	-77.2	-77.45	-79.55	-80.5	-81.5	-81.35	-79.9	-76.5	-73.8	-67.45	-59.45	-53.95	-56.4	-58.95	-59.15
ch1:	14:37:13	-56.15	-55.2	-54.45	-49.3	-39.2	-29.85	-26.25	-28.0	-32.1	-30.75	-27.85	-24.65	-20.25	-13.6	-13.15	-15.0
ch1:	14:37:13	-15.8	-13.35	-9.25	-3.6	3.4	8.65	11.2	11.05	14.95	19.1	23.65	28.15	34.25	36.15	36.1	33.2
ch1:	14:37:13	33.65	38.15	45.55	49.15	48.65	48.4	49.0	48.75	46.25	46.2	48.65	53.1	52.95	53.5	56.2	60.65
ch1:	14:37:13	64.3	70.5	74.05	71.8	69.95	72.35	74.15	69.7	65.05	60.45	59.0	60.8	67.25	72.3	77.65	79.4
ch1:	14:37:13	77.9	72.35	65.95	58.95	53.15	47.4	41.45	37.05	36.45	42.25	46.5	48.55	48.6	50.45	50.95	49.5
ch1:	14:37:13	43.5	41.35	42.95	43.75	44.7	44.95	42.6	39.5	41.1	40.8	39.3	35.45	31.95	27.4	27.25	27.5
