Ch	Time	ch[0]	ch[1]	ch[2]	ch[3]	ch[4]	ch[5]	ch[6]	ch[7]	ch[8]	ch[9]	ch[10]	ch[11]	ch[12]	ch[13]	ch[14]	ch[15]
ch1:	14:15:01	-9.6	4.0	11.55	11.05	3.3	-6.55	-12.25	-12.1	-4.4	9.85	24.2	25.8	10.3	-6.25	-8.95	-3.15
ch1:	14:15:01	4.15	14.45	25.5	26.4	11.45	-8.8	-14.05	-4.55	4.4	7.55	9.9	9.75	2.95	-7.65	-12.3	-5.0
ch1:	14:15:01	7.25	13.6	11.2	6.0	4.95	2.35	-11.35	-27.05	-30.35	-23.1	-8.25	10.35	21.05	23.5	20.85	7.35
ch1:	14:15:01	-11.75	-20.25	-15.3	-4.75	4.6	7.15	2.6	-2.65	-3.65	-3.0	-1.4	2.6	4.4	-2.25	-13.9	-23.05
ch1:	14:15:01	-24.45	-17.2	-8.0	-0.75	5.25	4.85	-4.45	-12.6	-16.7	-20.65	-20.15	-13.5	-1.65	11.8	16.45	11.25
ch1:	14:15:01	3.55	-8.1	-19.65	-22.25	-14.9	0.0	14.1	17.85	12.65	2.65	-4.8	-3.5	-0.45	-0.05	2.65	6.15
ch1:	14:15:01	3.75	-4.2	-10.95	-11.6	-9.1	-4.55	5.15	12.25	5.25	-13.95	-29.05	-28.05	-13.45	0.55	4.65	3.0
ch1:	14:15:01	-0.45	-8.25	-18.35	-24.15	-25.9	-25.5	-22.5	-19.6	-20.85	-23.65	-25.45	-25.4	-22.95	-22.65	-21.15	-11.65
ch1:	14:15:01	-2.95	-5.7	-14.25	-19.4	-21.4	-22.65	-20.95	-12.4	-3.3	-4.55	-11.55	-11.7	-7.55	-5.9	-3.8	0.05
ch1:	14:15:01	0.3	-5.65	-16.2	-26.3	-26.35	-15.25	-4.6	-2.8	-4.7	-9.15	-19.7	-26.35	-16.0	3.4	14.35	10.55
ch1:	14:15:04	161.7	161.7	161.7	161.7	161.7	161.7	161.7	161.7	161.7	161.7	161.7	161.7	161.7	161.7	161.7	161.7
ch1:	14:15:04	-1.0	-12.0	-18.8	-19.5	-15.75	-12.25	-10.5	-5.15	5.05	13.1	14.3	8.7	-1.4	-9.9	-9.1	-2.3
ch1:	14:15:04	5.55	12.55	9.35	-9.75	-29.7	-32.9	-19.65	-3.35	7.1	9.3	3.65	-4.6	-9.5	-10.8	-10.75	-14.95
ch1:	14:15:04	-21.95	-19.35	-9.8	-8.1	-9.65	-7.55	-8.2	-8.55	-2.05	3.3	1.45	-7.4	-17.4	-18.9	-12.0	-6.0
ch1:	14:15:04	-2.85	-2.95	-10.05	-21.75	-30.85	-32.15	-25.45	-17.9	-13.45	-8.85	-2.3	2.55	-2.15	-18.0	-31.95	-33.9
ch1:	14:15:04	-26.6	-14.6	-2.8	2.35	-0.9	-10.0	-20.35	-24.55	-21.3	-11.95	1.4	9.1	4.55	-5.8	-16.3	-20.4
ch1:	14:15:04	-13.3	-1.15	6.75	5.45	-7.25	-23.7	-30.85	-19.2	1.25	14.75	18.0	14.3	-0.05	-18.5	-25.1	-17.4
ch1:	14:15:04	-8.7	-2.8	-1.3	-4.6	-10.05	-12.8	-12.7	-10.9	-11.7	-13.65	-10.65	-1.85	7.85	15.15	18.1	20.75
ch1:	14:15:04	24.95	24.6	14.8	3.05	-2.15	-0.3	2.9	5.7	9.6	15.4	16.4	7.1	-6.7	-13.55	-10.55	-2.9
ch1:	14:15:04	4.35	11.85	16.55	9.05	-5.45	-12.55	-7.55	9.05	27.15	32.2	20.75	2.25	-11.55	-16.75	-16.25	-13.6
ch1:	14:15:04	-11.5	-6.95	3.75	15.15	20.65	20.6	13.9	4.85	0.9	0.45	0.75	1.65	0.85	-0.95	-2.05	-4.7
ch1:	14:15:04	-10.45	-15.1	-12.25	-1.45	11.6	20.8	23.85	20.4	10.5	-2.5	-11.05	-10.1	-2.0	4.95	9.75	12.5
ch1:	14:15:04	9.55	0.3	-11.0	-17.55	-14.35	-5.8	3.0	12.75	18.75	12.8	1.3	-4.0	-1.75	1.85	4.75	7.25
ch1:	14:15:04	6.05	-1.75	-14.4	-20.9	-15.85	-7.5	0.95	12.4	16.4	5.35	-10.7	-19.05	-18.2	-10.25	2.8	14.45
ch1:	14:15:04	13.75	-0.25	-15.9	-23.55	-21.0	-11.6	-1.05	8.25	9.85	-1.1	-13.3	-11.5	-1.25	6.1	9.85	7.4
ch1:	14:15:04	-3.2	-13.5	-17.95	-17.35	-15.6	-11.95	-4.35	0.6	-5.35	-13.5	-12.35	-6.9	-2.45	1.8	5.85	12.9
ch1:	14:15:04	23.3	30.05	28.7	23.2	18.55	13.05	4.85	-2.2	-6.9	-9.3	-6.9	0.75	12.9	26.4	31.5	24.6
ch1:	14:15:04	13.5	0.7	-14.45	-21.95	-18.15	-10.8	-4.5	1.5	5.1	8.45	11.15	6.2	-2.15	-5.85	-6.1	-2.15
ch1:	14:15:04	9.65	23.9	27.95	17.95	3.3	-5.1	-6.25	-5.0	-3.75	-3.35	-3.75	-2.75	-0.9	2.05	3.4	-1.75
ch1:	14:15:04	-8.75	-8.1	-2.75	-2.2	-8.8	-13.95	-11.2	-1.75	14.05	28.1	29.1	20.1	11.0	3.3	-2.0	-5.6
ch1:	14:15:04	-11.85	-15.95	-12.1	-5.1	2.95	9.65	6.85	-2.55	-8.85	-12.5	-12.7	-5.35	0.4	-1.35	-3.55	-5.1
ch1:	14:15:04	-7.0	-5.05	-1.35	-2.2	-7.8	-12.35	-8.8	-3.5	-4.15	-2.6	5.2	9.0	5.1	-1.15	-7.25	-9.2
ch1:	14:15:04	-6.65	-4.35	-3.05	-2.55	-6.9	-14.2	-16.15	-13.25	-11.75	-8.15	-2.25	-0.85	-2.55	-8.2	-17.05	-17.95
ch1:	14:15:04	-12.8	-12.15	-9.75	-5.25	-9.5	-15.95	-13.9	-11.6	-7.9	1.35	5.6	3.55	5.5	7.8	3.8	-4.2
ch1:	14:15:04	-12.1	-16.7	-15.9	-13.55	-12.25	-10.75	-3.45	8.5	15.25	13.65	8.7	1.15	-6.2	-10.6	-10.6	-5.8
ch1:	14:15:07	1.05	4.5	5.9	4.15	-2.2	-10.05	-14.4	-14.9	-14.4	-10.2	-0.8	4.65	3.5	0.0	-2.4	1.9
ch1:	14:15:07	10.9	14.05	7.3	-7.1	-24.3	-35.15	-39.55	-40.05	-30.25	-11.45	1.8	0.9	-11.15	-23.9	-31.6	-31.95
ch1:	14:15:07	-23.45	-9.5	7.3	25.4	33.25	23.25	1.2	-19.9	-27.05	-19.6	-6.5	9.65	21.9	22.25	15.55	6.15
ch1:	14:15:07	-6.4	-13.05	-9.3	0.55	11.5	14.6	6.5	1.65	6.7	15.25	19.9	18.85	11.8	2.8	-1.05	6.55
ch1:	14:15:07	19.05	24.2	17.1	4.5	-4.9	-8.05	-9.95	-9.25	0.25	12.15	15.65	14.45	15.35	14.7	9.05	0.75
ch1:	14:15:07	-6.25	-7.4	-2.75	4.05	13.1	19.95	21.0	16.9	8.2	-1.35	-4.45	-3.95	-3.35	2.4	13.05	20.1
ch1:	14:15:07	18.65	9.95	-5.3	-20.45	-25.05	-14.7	3.95	20.45	28.6	28.5	18.65	-1.85	-22.6	-31.45	-28.45	-19.3
ch1:	14:15:07	-7.85	3.65	10.95	11.2	7.9	5.1	1.5	-1.65	-2.5	-1.65	4.1	11.95	12.15	2.7	-13.4	-28.7
ch1:	14:15:07	-28.55	-9.4	13.95	25.75	22.05	7.8	-8.65	-23.25	-31.45	-27.75	-14.15	-0.7	9.05	13.25	8.25	0.65
ch1:	14:15:07	1.3	6.85	10.2	9.15	0.5	-14.35	-24.25	-20.35	-5.65	5.05	3.75	1.85	4.55	4.5	1.65	-2.85
ch1:	14:15:07	-11.05	-18.8	-23.45	-25.45	-23.2	-17.55	-10.15	-3.9	-4.4	-10.0	-14.2	-13.45	-7.6	-2.15	-0.6	-0.5
ch1:	14:15:07	-1.95	-6.4	-7.1	-1.55	3.2	2.05	-1.85	-6.0	-11.15	-17.2	-19.85	-14.8	-3.6	10.35	21.05	22.2
ch1:	14:15:07	14.6	3.0	-9.1	-19.4	-24.4	-22.35	-10.55	7.35	20.75	21.75	11.65	-6.05	-24.15	-34.2	-32.05	-22.1
ch1:	14:15:07	-10.65	1.95	17.9	31.0	31.55	20.6	6.4	-5.95	-14.7	-22.0	-29.95	-36.2	-39.2	-39.3	-33.25	-24.9
ch1:	14:15:07	-22.25	-24.55	-28.0	-33.95	-39.05	-40.0	-35.95	-29.5	-22.55	-14.45	-6.75	-6.9	-17.2	-28.55	-35.85	-38.65
ch1:	14:15:07	-33.1	-16.0	4.9	14.4	5.5	-11.4	-24.4	-34.3	-38.3	-25.15	1.95	24.8	27.2	11.05	-6.85	-17.5
ch1:	14:15:07	-22.95	-22.7	-19.05	-14.2	-3.8	10.8	22.0	26.2	21.05	12.65	5.05	-5.75	-16.3	-18.55	-15.8	-5.95
ch1:	14:15:07	11.75	25.05	24.8	18.05	14.35	13.7	7.3	-2.9	-5.25	0.9	5.9	7.95	7.4	2.8	0.65	5.75
ch1:	14:15:07	11.45	12.25	6.8	-6.05	-15.6	-12.1	-4.45	-2.65	-5.15	-9.65	-15.35	-16.85	-10.0	-0.5	3.1	-0.05
ch1:	14:15:07	-8.5	-14.15	-9.85	-3.45	-4.4	-10.25	-16.7	-18.8	-15.2	-10.3	-8.0	-7.15	-2.85	4.0	3.95	-1.5
ch1:	14:15:07	-6.25	-12.25	-17.75	-18.4	-15.9	-11.9	-8.95	-8.05	-4.45	0.3	1.35	2.65	6.5	5.8	-0.35	-3.0
ch1:	14:15:07	0.55	4.9	12.35	19.3	13.05	-3.0	-16.75	-22.7	-16.55	0.5	18.45	28.25	24.3	10.55	-1.35	-6.5
ch1:	14:15:07	-6.6	-3.0	4.1	12.85	19.9	23.6	19.8	7.9	-1.0	-3.65	-5.05	-4.95	-1.75	2.8	8.65	11.1
ch1:	14:15:07	8.95	5.1	-1.9	-8.1	-7.0	-2.25	2.9	8.25	10.9	13.15	17.85	20.65	19.5	12.6	-3.8	-22.7
ch1:	14:15:07	-32.65	-34.55	-32.95	-28.65	-22.35	-14.7	-7.75	-10.25	-25.15	-40.6	-45.85	-40.4	-28.55	-13.7	-1.1	2.4
ch1:	14:15:10	-4.55	-18.2	-32.7	-42.35	-41.85	-32.15	-18.95	-5.25	5.9	8.35	1.5	-11.9	-28.05	-35.95	-27.0	-13.2
ch1:	14:15:10	-7.75	-10.1	-14.7	-19.45	-17.95	-9.3	-1.65	-2.1	-7.9	-14.5	-18.05	-15.45	-6.1	4.7	11.1	7.7
ch1:	14:15:10	-2.7	-11.6	-13.55	-12.2	-11.6	-11.4	-10.85	-11.95	-12.5	-10.05	-7.1	-4.85	-0.55	2.85	-1.05	-13.6
ch1:	14:15:10	-24.95	-23.45	-10.5	4.0	15.25	21.15	16.15	0.45	-13.55	-17.05	-13.7	-7.85	0.2	6.85	6.95	-0.4
ch1:	14:15:10	-9.95	-14.65	-10.3	2.15	15.85	21.45	15.75	5.0	-3.85	-2.9	8.25	15.9	7.3	-7.05	-16.85	-20.3
ch1:	14:15:10	-16.3	-7.45	-2.55	-1.7	-2.15	-5.6	-10.15	-9.0	-2.6	4.0	11.2	18.4	12.8	-4.9	-18.95	-23.55
ch1:	14:15:10	-20.85	-10.95	0.75	14.05	25.55	24.95	10.65	-3.1	-8.2	-9.9	-13.7	-16.5	-15.45	-9.5	-0.05	5.9
ch1:	14:15:10	7.1	10.95	12.4	7.45	6.45	8.35	2.6	-6.2	-12.85	-18.0	-18.6	-14.7	-11.05	-5.7	-1.35	-6.25
ch1:	14:15:10	-14.95	-18.6	-19.5	-18.4	-14.95	-12.7	-8.7	-5.6	-12.05	-17.8	-12.75	-6.65	-5.35	-4.1	-2.35	-0.8
ch1:	14:15:10	-3.55	-9.55	-12.05	-11.0	-9.8	-5.8	-2.6	-4.95	-8.7	-8.25	-1.25	9.05	12.85	6.85	-4.55	-15.3
ch1:	14:15:10	-22.25	-26.1	-25.2	-16.75	-9.95	-6.65	-1.6	1.95	0.85	-4.5	-15.05	-22.95	-22.4	-14.5	-2.85	3.7
ch1:	14:15:10	-1.05	-9.5	-14.95	-17.7	-20.9	-22.5	-18.35	-10.4	-5.1	-0.85	1.5	-0.8	-6.6	-12.45	-16.35	-15.95
ch1:	14:15:10	-11.85	-5.5	1.55	8.55	8.9	2.4	-3.45	-5.9	-7.95	-3.85	5.3	9.05	6.0	3.15	1.55	0.5
ch1:	14:15:10	2.05	8.35	16.0	19.6	20.05	20.65	17.1	9.35	3.65	0.9	-1.15	0.05	4.2	9.4	11.5	9.1
ch1:	14:15:10	5.6	8.05	18.25	29.1	28.2	20.05	18.0	18.6	13.9	9.15	7.6	6.65	5.5	6.5	9.0	12.1
ch1:	14:15:10	16.6	19.55	16.9	12.6	8.95	4.65	3.15	6.5	14.0	24.95	31.8	28.6	19.7	13.4	14.0	20.05
ch1:	14:15:10	26.1	25.5	18.05	10.5	6.4	3.85	3.95	7.7	13.1	16.65	14.7	7.95	3.85	3.45	3.05	3.35
ch1:	14:15:10	2.55	0.35	-0.2	1.85	7.35	14.5	14.9	5.55	-2.55	-1.05	9.1	17.85	18.4	13.1	4.6	-4.7
ch1:	14:15:10	-6.9	-3.2	-1.15	-0.2	2.35	6.85	13.35	15.7	9.35	-1.3	-9.55	-9.65	0.4	13.3	21.9	24.7
ch1:	14:15:10	23.65	19.85	12.1	0.45	-11.0	-16.65	-11.2	0.45	9.6	16.45	21.25	18.25	4.85	-15.8	-30.85	-26.95
ch1:	14:15:10	-4.85	18.25	27.55	21.3	4.65	-13.45	-23.05	-21.5	-12.0	1.7	13.4	16.6	13.85	7.8	-1.4	-9.75
ch1:	14:15:10	-12.4	-11.6	-8.15	-1.7	2.65	2.15	2.05	2.45	0.8	-1.95	-2.5	-2.3	-3.45	-1.2	4.0	2.15
ch1:	14:15:10	-2.75	-1.05	2.0	1.05	-0.8	-2.2	0.7	7.1	8.75	4.75	0.05	-5.15	-8.1	-5.4	-1.25	0.6
ch1:	14:15:10	0.1	-1.1	0.8	4.4	3.7	0.4	0.55	3.6	7.05	9.65	10.65	9.25	4.65	0.15	0.35	2.55
ch1:	14:15:10	5.4	9.85	12.6	13.1	16.35	17.8	8.8	-6.3	-16.0	-14.55	-8.55	-6.0	-2.65	3.15	7.15	11.85
ch1:	14:15:14	11.7	-1.7	-17.1	-21.75	-16.45	-7.6	-1.45	3.5	11.35	17.95	17.75	12.9	3.4	-8.1	-16.35	-17.55
ch1:	14:15:14	-12.9	-0.8	14.65	20.85	13.9	0.1	-16.05	-25.05	-20.35	-8.15	10.1	26.8	28.8	20.0	3.25	-18.25
ch1:	14:15:14	-28.0	-20.6	-6.35	6.6	14.6	14.0	2.05	-12.05	-12.3	-5.65	-5.4	-7.9	-9.35	-12.4	-14.9	-13.15
ch1:	14:15:14	-5.5	3.8	8.9	7.4	3.25	0.05	1.45	7.65	10.5	0.85	-12.45	-15.9	-7.8	6.6	18.1	18.0
ch1:	14:15:14	11.3	0.9	-13.75	-22.7	-17.9	-7.45	5.4	19.45	26.8	21.65	13.2	6.1	-2.6	-8.15	-2.8	3.9
ch1:	14:15:14	3.45	-1.55	-4.9	-2.3	3.95	6.15	4.3	0.75	-2.45	-0.2	8.05	14.45	13.05	5.35	-3.8	-12.7
ch1:	14:15:14	-15.8	-9.5	-1.85	-0.2	-3.75	-7.2	-6.75	-5.25	-3.5	2.4	3.85	-4.4	-13.75	-16.45	-11.35	-2.35
ch1:	14:15:14	1.5	-0.15	-2.5	-1.5	3.8	6.65	-3.15	-20.1	-31.1	-31.75	-27.35	-21.5	-13.55	-6.7	-2.7	1.3
ch1:	14:15:14	1.3	-5.35	-11.65	-16.6	-21.75	-21.6	-18.45	-16.8	-11.0	-1.55	-1.15	-6.65	-10.8	-13.9	-11.3	-0.4
ch1:	14:15:14	10.5	14.05	7.4	-7.35	-20.6	-25.5	-19.1	-2.2	12.75	16.25	8.15	-5.15	-14.8	-16.6	-11.3	-1.4
ch1:	14:15:14	7.05	9.1	8.35	6.65	3.5	3.85	7.2	5.55	0.25	-2.85	-2.65	-2.8	-3.65	0.2	8.3	11.05
ch1:	14:15:14	6.75	-0.1	-7.75	-11.65	-8.65	-2.4	1.75	1.8	-1.45	-5.2	-8.85	-9.1	-3.65	2.85	4.3	0.9
ch1:	14:15:14	-8.0	-20.05	-23.5	-13.85	-0.35	9.1	11.9	6.6	-7.65	-26.15	-32.85	-15.9	6.25	13.5	8.1	-1.35
ch1:	14:15:14	-11.25	-16.8	-13.35	-1.25	6.6	4.05	-1.3	-5.7	-6.2	1.7	7.85	4.65	-4.9	-16.75	-19.45	-6.65
ch1:	14:15:14	6.5	9.25	7.55	6.05	8.0	12.6	12.1	2.5	-8.85	-13.8	-10.55	-0.55	9.95	11.9	4.3	-5.0
ch1:	14:15:14	-8.7	-4.35	3.8	4.35	-0.9	-0.8	1.8	-2.55	-10.25	-15.55	-15.15	-7.0	3.0	8.45	7.95	-1.95
ch1:	14:15:14	-15.85	-25.4	-32.55	-35.55	-22.7	-0.05	14.95	18.15	13.8	-0.1	-18.0	-28.7	-27.2	-16.95	-7.1	-3.7
ch1:	14:15:14	-5.85	-12.65	-21.25	-26.85	-25.15	-15.65	-4.2	2.05	2.15	-5.4	-15.15	-17.35	-13.05	-11.75	-19.25	-29.9
ch1:	14:15:14	-29.3	-19.45	-11.4	-8.75	-13.1	-22.3	-24.75	-20.2	-17.4	-18.65	-19.45	-13.85	-5.9	-5.4	-11.2	-17.05
ch1:	14:15:14	-19.7	-14.5	-6.4	-5.85	-10.3	-14.65	-22.55	-35.15	-41.35	-27.95	-1.0	17.65	20.6	17.25	10.45	0.05
ch1:	14:15:14	-9.55	-15.75	-13.8	0.9	18.25	23.75	17.15	3.9	-10.6	-20.4	-21.5	-12.05	3.6	15.65	18.15	14.85
ch1:	14:15:14	8.75	2.35	-2.85	-4.45	-2.65	-2.2	-5.45	-6.4	-1.7	5.9	9.0	4.95	-2.45	-9.95	-16.0	-12.0
ch1:	14:15:14	-0.9	5.2	2.5	-5.65	-14.2	-17.25	-14.9	-7.95	1.0	4.0	-0.7	-6.65	-11.5	-15.35	-14.0	-6.2
ch1:	14:15:14	2.75	8.9	13.95	14.25	4.35	-6.75	-9.05	-5.95	-0.05	5.8	4.9	-1.4	-6.7	-7.1	-3.6	-0.9
ch1:	14:15:14	-1.95	-4.3	-2.7	5.2	16.6	27.5	34.2	35.95	34.35	26.6	13.05	3.8	2.7	2.75	1.3	0.1
ch1:	14:15:17	0.95	5.3	10.05	12.85	17.15	23.5	26.45	23.75	18.2	12.55	9.55	12.0	17.45	21.55	25.35	29.2
ch1:	14:15:17	30.45	31.3	34.2	36.2	36.65	37.95	37.9	32.95	24.2	16.45	11.85	11.25	13.55	16.1	15.0	10.25
ch1:	14:15:17	7.5	13.8	25.0	33.85	37.2	35.5	31.65	28.7	22.5	12.2	2.15	-4.75	-8.5	-10.35	-14.85	-19.15
ch1:	14:15:17	-19.35	-20.0	-22.7	-24.55	-27.4	-27.85	-24.45	-24.8	-28.6	-27.5	-24.55	-24.1	-24.3	-23.4	-21.9	-19.75
ch1:	14:15:17	-16.5	-11.05	-7.15	-5.9	-5.8	-7.9	-13.2	-15.25	-12.1	-6.05	-0.15	4.4	10.75	18.6	19.9	14.35
ch1:	14:15:17	6.95	-0.5	-5.25	-1.15	7.15	10.8	7.1	-1.6	-9.2	-9.05	-1.95	3.7	2.05	-1.8	0.25	6.5
ch1:	14:15:17	7.45	1.05	-8.35	-17.55	-22.7	-22.1	-17.65	-8.35	2.5	7.35	5.2	-1.25	-9.15	-15.0	-17.15	-13.25
ch1:	14:15:17	-4.05	3.7	2.45	-9.2	-19.25	-16.25	-6.3	2.85	10.55	12.35	6.7	2.0	0.45	-1.35	-3.65	-3.95
ch1:	14:15:17	-2.0	0.8	5.05	10.1	11.4	7.35	0.25	-4.8	-4.95	-1.6	-0.05	1.3	4.65	5.65	5.65	11.7
ch1:	14:15:17	16.55	11.05	1.75	-1.2	2.05	6.25	7.95	5.65	-1.45	-10.45	-14.05	-9.95	-8.2	-12.3	-12.2	-1.4
ch1:	14:15:17	11.85	19.6	21.0	16.35	8.55	3.05	0.45	0.45	4.65	9.55	13.85	21.2	27.85	29.35	27.55	25.95
ch1:	14:15:17	22.25	11.45	0.4	-0.5	5.8	14.0	22.75	26.1	21.4	14.15	8.3	1.25	-9.15	-17.4	-17.95	-13.8
ch1:	14:15:17	-9.3	-2.8	3.45	2.5	-3.65	-9.55	-14.8	-14.6	-2.15	14.3	20.5	14.85	5.25	1.35	4.5	8.2
ch1:	14:15:17	8.7	4.55	-5.85	-15.3	-13.8	-3.65	4.7	5.7	3.85	1.25	-2.05	-5.05	-11.9	-19.85	-19.5	-11.45
ch1:	14:15:17	-3.65	2.65	9.55	18.4	23.5	20.35	11.3	-0.15	-11.9	-19.3	-23.1	-23.85	-21.55	-18.5	-16.45	-15.3
ch1:	14:15:17	-15.05	-9.5	-1.15	1.75	-4.1	-18.7	-32.7	-30.95	-19.05	-8.45	1.2	9.0	9.75	5.9	-3.2	-13.35
ch1:	14:15:17	-19.05	-19.65	-14.4	-2.9	7.8	14.75	15.65	7.4	-4.3	-10.8	-12.65	-11.7	-5.15	6.4	13.65	15.25
ch1:	14:15:17	15.2	8.25	-6.95	-14.05	-6.4	5.45	13.55	18.95	22.55	21.0	11.35	1.25	-3.7	-3.75	3.55	17.0
ch1:	14:15:17	26.85	28.4	24.05	19.55	13.7	0.65	-13.05	-12.85	1.55	21.4	35.95	37.35	28.5	17.35	7.65	4.25
ch1:	14:15:17	6.75	10.8	14.65	16.65	15.35	13.4	11.1	8.65	6.05	5.25	7.0	12.95	20.9	26.0	27.25	24.05
ch1:	14:15:17	13.55	0.65	-6.65	-7.4	-1.8	9.65	21.15	27.65	28.65	23.65	16.55	13.2	11.45	6.9	0.4	-7.85
ch1:	14:15:17	-12.2	-4.85	8.05	17.25	24.55	28.05	26.2	24.75	24.7	22.4	19.75	15.6	8.6	4.05	8.3	20.75
ch1:	14:15:17	33.75	38.0	32.15	20.2	8.5	0.25	-7.65	-18.35	-22.55	-12.2	6.85	23.4	36.0	44.85	48.95	44.55
ch1:	14:15:17	30.15	12.8	4.8	6.65	15.25	25.65	31.2	28.9	23.25	17.9	14.2	11.8	10.75	12.1	14.95	17.1
ch1:	14:15:17	18.45	16.55	10.15	4.85	5.4	10.4	12.65	9.5	4.4	-0.4	-1.95	5.6	15.55	17.35	10.65	0.3
ch1:	14:15:20	-8.9	-11.55	-10.95	-8.1	-1.15	6.5	9.85	9.65	6.85	2.1	-2.45	-0.8	6.5	8.7	3.0	1.55
ch1:	14:15:20	5.85	9.25	10.85	9.85	2.7	-5.0	-9.25	-9.45	-1.65	11.7	17.75	12.9	5.85	2.95	3.3	6.05
ch1:	14:15:20	6.7	4.15	1.55	-1.45	-6.85	-6.2	2.35	8.75	9.65	12.3	13.55	8.25	-1.4	-8.1	-8.65	-1.1
ch1:	14:15:20	9.05	14.6	15.35	14.9	9.3	-3.75	-18.35	-25.9	-18.5	7.05	41.6	66.7	66.25	44.6	20.2	5.3
ch1:	14:15:20	-3.05	-7.8	-6.7	2.15	14.25	25.5	34.35	37.9	34.9	28.55	23.35	19.65	16.35	16.8	21.45	25.3
ch1:	14:15:20	26.15	25.0	17.85	7.2	1.85	4.9	9.65	10.65	11.1	12.1	7.3	1.2	1.7	6.4	12.25	15.65
ch1:	14:15:20	15.2	15.15	12.8	6.55	1.8	-3.5	-9.3	-11.75	-12.8	-9.2	3.15	15.8	19.4	12.4	1.7	-3.7
ch1:	14:15:20	-5.4	-5.75	-1.85	1.15	-3.4	-9.25	-9.6	-4.35	5.65	12.4	9.55	3.1	0.0	-0.7	0.85	2.3
ch1:	14:15:20	1.1	-0.6	0.25	-1.6	-7.45	-8.25	-2.75	0.05	1.9	3.7	0.7	-5.15	-7.1	-6.35	-4.4	-3.55
ch1:	14:15:20	-7.8	-18.75	-26.95	-23.5	-12.4	-2.3	6.5	9.8	3.95	-9.35	-24.7	-33.85	-29.0	-16.8	-2.2	13.9
ch1:	14:15:20	22.5	18.2	6.85	-2.25	-3.15	2.05	6.7	9.1	9.95	8.3	8.1	9.6	11.55	16.1	21.45	19.0
ch1:	14:15:20	8.45	-0.05	0.0	9.2	22.25	30.0	27.75	17.5	1.35	-14.45	-17.4	-4.35	14.15	29.15	34.4	28.3
ch1:	14:15:20	17.25	8.15	-0.8	-9.15	-10.45	-2.95	9.65	20.65	23.8	19.65	12.45	5.3	2.85	11.95	26.65	32.55
ch1:	14:15:20	26.2	13.65	-0.55	-7.0	-0.85	11.1	19.8	22.9	23.45	22.35	17.85	12.15	13.45	21.6	28.2	29.3
ch1:	14:15:20	27.1	24.7	23.8	18.05	3.9	-7.3	-6.55	-2.15	0.7	5.7	14.7	21.3	18.35	7.95	1.3	5.1
ch1:	14:15:20	15.55	25.1	26.95	20.65	9.05	-6.35	-16.25	-11.45	-1.1	1.85	3.2	9.3	15.0	15.7	12.4	7.55
ch1:	14:15:20	5.6	7.3	9.2	10.8	11.3	5.7	-5.7	-13.15	-10.85	-2.6	4.35	7.15	6.3	4.95	6.25	10.75
ch1:	14:15:20	11.75	8.55	10.7	18.95	22.75	19.7	10.85	-4.1	-18.95	-25.75	-23.55	-13.75	-2.7	1.3	-1.05	-3.15
ch1:	14:15:20	-2.0	-0.7	-2.8	-4.7	-6.8	-12.7	-15.35	-10.75	-2.95	5.4	5.9	-5.65	-16.6	-18.8	-11.05	0.2
ch1:	14:15:20	1.5	-1.2	-1.3	-7.65	-14.2	-11.55	-8.1	-2.9	4.5	4.05	-0.6	-3.25	-5.05	-1.3	5.45	11.6
ch1:	14:15:20	15.05	5.65	-12.75	-25.4	-27.65	-17.85	-1.15	6.95	5.1	-1.0	-13.35	-27.15	-31.25	-21.1	-3.2	9.85
ch1:	14:15:20	11.35	4.5	-10.0	-25.65	-32.4	-31.0	-25.75	-16.0	-9.35	-12.7	-17.75	-16.05	-12.95	-12.75	-14.35	-13.4
ch1:	14:15:20	-9.95	-9.9	-15.45	-22.6	-26.25	-22.7	-18.45	-19.95	-21.8	-19.2	-15.9	-14.7	-19.2	-23.85	-23.7	-21.2
ch1:	14:15:20	-21.65	-24.1	-23.2	-18.4	-17.85	-20.55	-21.95	-23.65	-24.9	-21.9	-18.3	-16.15	-14.05	-10.1	-10.1	-16.65
ch1:	14:15:20	-22.2	-21.95	-19.65	-16.6	-14.15	-12.5	-12.15	-13.1	-14.7	-20.15	-34.4	-44.6	-40.3	-25.6	-10.9	-3.7
ch1:	14:15:23	-9.1	-23.15	-37.0	-42.95	-48.6	-54.75	-47.25	-24.4	-2.95	7.9	6.55	-1.35	-13.1	-29.05	-43.0	-46.3
ch1:	14:15:23	-43.1	-37.65	-26.1	-11.65	-6.45	-9.65	-13.75	-19.3	-27.75	-33.2	-34.55	-30.25	-20.05	-9.05	-2.85	-1.95
ch1:	14:15:23	-6.15	-15.55	-25.3	-31.05	-30.25	-22.85	-14.4	-7.8	-1.55	2.1	0.45	-3.55	-9.35	-13.2	-9.25	-4.9
ch1:	14:15:23	-7.0	-11.4	-15.15	-18.5	-18.35	-15.15	-11.4	-8.0	-7.15	-9.05	-10.2	-8.85	-5.2	-2.8	-3.75	-6.05
ch1:	14:15:23	-6.75	-6.7	-5.4	-1.2	0.75	-1.9	-3.9	-3.0	-0.65	1.0	-1.55	-6.05	-7.4	-5.8	4.05	20.95
ch1:	14:15:23	33.1	35.3	31.45	23.6	17.4	13.4	11.1	13.5	14.75	9.0	4.45	6.75	13.35	19.1	17.3	9.7
